cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
31,Yucatán,009,Cansahcab,1002000036,Defunciones registradas de menores de un año. Mujeres,2002,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000036,Defunciones registradas de menores de un año. Mujeres,2003,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000036,Defunciones registradas de menores de un año. Mujeres,2004,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000036,Defunciones registradas de menores de un año. Mujeres,2005,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000036,Defunciones registradas de menores de un año. Mujeres,2006,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000036,Defunciones registradas de menores de un año. Mujeres,2007,1,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000036,Defunciones registradas de menores de un año. Mujeres,2008,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000036,Defunciones registradas de menores de un año. Mujeres,2009,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000036,Defunciones registradas de menores de un año. Mujeres,2010,2,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000036,Defunciones registradas de menores de un año. Mujeres,2011,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000036,Defunciones registradas de menores de un año. Mujeres,2012,1,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000036,Defunciones registradas de menores de un año. Mujeres,2013,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000036,Defunciones registradas de menores de un año. Mujeres,2014,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000036,Defunciones registradas de menores de un año. Mujeres,2015,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000036,Defunciones registradas de menores de un año. Mujeres,2016,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000036,Defunciones registradas de menores de un año. Mujeres,2017,1,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000036,Defunciones registradas de menores de un año. Mujeres,2018,1,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000036,Defunciones registradas de menores de un año. Mujeres,2019,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000036,Defunciones registradas de menores de un año. Mujeres,2020,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000036,Defunciones registradas de menores de un año. Mujeres,2021,1,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,1994,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,1995,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,1996,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,1997,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,1998,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,1999,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2000,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2001,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2002,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2003,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2004,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2005,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2006,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2007,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2008,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2009,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2010,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2011,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2012,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2013,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2014,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2015,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2016,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2017,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2018,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2019,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2020,0,Defunciones registradas
31,Yucatán,009,Cansahcab,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2021,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000030,Defunciones registradas,1994,8,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000030,Defunciones registradas,1995,10,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000030,Defunciones registradas,1996,14,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000030,Defunciones registradas,1997,11,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000030,Defunciones registradas,1998,4,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000030,Defunciones registradas,1999,13,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000030,Defunciones registradas,2000,12,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000030,Defunciones registradas,2001,6,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000030,Defunciones registradas,2002,8,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000030,Defunciones registradas,2003,9,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000030,Defunciones registradas,2004,4,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000030,Defunciones registradas,2005,10,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000030,Defunciones registradas,2006,13,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000030,Defunciones registradas,2007,10,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000030,Defunciones registradas,2008,12,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000030,Defunciones registradas,2009,11,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000030,Defunciones registradas,2010,10,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000030,Defunciones registradas,2011,13,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000030,Defunciones registradas,2012,15,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000030,Defunciones registradas,2013,11,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000030,Defunciones registradas,2014,13,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000030,Defunciones registradas,2015,16,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000030,Defunciones registradas,2016,11,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000030,Defunciones registradas,2017,14,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000030,Defunciones registradas,2018,16,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000030,Defunciones registradas,2019,18,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000030,Defunciones registradas,2020,12,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000030,Defunciones registradas,2021,25,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000031,Defunciones registradas. Hombres,1994,5,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000031,Defunciones registradas. Hombres,1995,5,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000031,Defunciones registradas. Hombres,1996,6,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000031,Defunciones registradas. Hombres,1997,6,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000031,Defunciones registradas. Hombres,1998,1,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000031,Defunciones registradas. Hombres,1999,7,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000031,Defunciones registradas. Hombres,2000,4,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000031,Defunciones registradas. Hombres,2001,3,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000031,Defunciones registradas. Hombres,2002,4,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000031,Defunciones registradas. Hombres,2003,5,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000031,Defunciones registradas. Hombres,2004,4,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000031,Defunciones registradas. Hombres,2005,5,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000031,Defunciones registradas. Hombres,2006,4,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000031,Defunciones registradas. Hombres,2007,6,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000031,Defunciones registradas. Hombres,2008,8,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000031,Defunciones registradas. Hombres,2009,7,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000031,Defunciones registradas. Hombres,2010,7,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000031,Defunciones registradas. Hombres,2011,9,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000031,Defunciones registradas. Hombres,2012,10,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000031,Defunciones registradas. Hombres,2013,7,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000031,Defunciones registradas. Hombres,2014,9,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000031,Defunciones registradas. Hombres,2015,13,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000031,Defunciones registradas. Hombres,2016,7,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000031,Defunciones registradas. Hombres,2017,7,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000031,Defunciones registradas. Hombres,2018,10,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000031,Defunciones registradas. Hombres,2019,9,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000031,Defunciones registradas. Hombres,2020,6,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000031,Defunciones registradas. Hombres,2021,17,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000032,Defunciones registradas. Mujeres,1994,3,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000032,Defunciones registradas. Mujeres,1995,5,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000032,Defunciones registradas. Mujeres,1996,8,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000032,Defunciones registradas. Mujeres,1997,5,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000032,Defunciones registradas. Mujeres,1998,3,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000032,Defunciones registradas. Mujeres,1999,6,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000032,Defunciones registradas. Mujeres,2000,8,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000032,Defunciones registradas. Mujeres,2001,3,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000032,Defunciones registradas. Mujeres,2002,4,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000032,Defunciones registradas. Mujeres,2003,4,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000032,Defunciones registradas. Mujeres,2004,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000032,Defunciones registradas. Mujeres,2005,5,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000032,Defunciones registradas. Mujeres,2006,9,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000032,Defunciones registradas. Mujeres,2007,4,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000032,Defunciones registradas. Mujeres,2008,4,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000032,Defunciones registradas. Mujeres,2009,4,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000032,Defunciones registradas. Mujeres,2010,3,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000032,Defunciones registradas. Mujeres,2011,4,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000032,Defunciones registradas. Mujeres,2012,5,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000032,Defunciones registradas. Mujeres,2013,4,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000032,Defunciones registradas. Mujeres,2014,4,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000032,Defunciones registradas. Mujeres,2015,3,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000032,Defunciones registradas. Mujeres,2016,4,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000032,Defunciones registradas. Mujeres,2017,7,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000032,Defunciones registradas. Mujeres,2018,6,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000032,Defunciones registradas. Mujeres,2019,9,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000032,Defunciones registradas. Mujeres,2020,6,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000032,Defunciones registradas. Mujeres,2021,8,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000033,Defunciones registradas. Sexo no especificado,1994,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000033,Defunciones registradas. Sexo no especificado,1995,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000033,Defunciones registradas. Sexo no especificado,1996,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000033,Defunciones registradas. Sexo no especificado,1997,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000033,Defunciones registradas. Sexo no especificado,1998,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000033,Defunciones registradas. Sexo no especificado,1999,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000033,Defunciones registradas. Sexo no especificado,2000,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000033,Defunciones registradas. Sexo no especificado,2001,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000033,Defunciones registradas. Sexo no especificado,2002,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000033,Defunciones registradas. Sexo no especificado,2003,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000033,Defunciones registradas. Sexo no especificado,2004,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000033,Defunciones registradas. Sexo no especificado,2005,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000033,Defunciones registradas. Sexo no especificado,2006,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000033,Defunciones registradas. Sexo no especificado,2007,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000033,Defunciones registradas. Sexo no especificado,2008,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000033,Defunciones registradas. Sexo no especificado,2009,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000033,Defunciones registradas. Sexo no especificado,2010,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000033,Defunciones registradas. Sexo no especificado,2011,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000033,Defunciones registradas. Sexo no especificado,2012,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000033,Defunciones registradas. Sexo no especificado,2013,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000033,Defunciones registradas. Sexo no especificado,2014,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000033,Defunciones registradas. Sexo no especificado,2015,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000033,Defunciones registradas. Sexo no especificado,2016,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000033,Defunciones registradas. Sexo no especificado,2017,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000033,Defunciones registradas. Sexo no especificado,2018,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000033,Defunciones registradas. Sexo no especificado,2019,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000033,Defunciones registradas. Sexo no especificado,2020,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000033,Defunciones registradas. Sexo no especificado,2021,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000034,Defunciones registradas de menores de un año,1994,1,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000034,Defunciones registradas de menores de un año,1995,1,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000034,Defunciones registradas de menores de un año,1996,2,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000034,Defunciones registradas de menores de un año,1997,2,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000034,Defunciones registradas de menores de un año,1998,1,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000034,Defunciones registradas de menores de un año,1999,4,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000034,Defunciones registradas de menores de un año,2000,3,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000034,Defunciones registradas de menores de un año,2001,2,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000034,Defunciones registradas de menores de un año,2002,2,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000034,Defunciones registradas de menores de un año,2003,2,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000034,Defunciones registradas de menores de un año,2004,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000034,Defunciones registradas de menores de un año,2005,2,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000034,Defunciones registradas de menores de un año,2006,2,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000034,Defunciones registradas de menores de un año,2007,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000034,Defunciones registradas de menores de un año,2008,1,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000034,Defunciones registradas de menores de un año,2009,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000034,Defunciones registradas de menores de un año,2010,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000034,Defunciones registradas de menores de un año,2011,1,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000034,Defunciones registradas de menores de un año,2012,1,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000034,Defunciones registradas de menores de un año,2013,2,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000034,Defunciones registradas de menores de un año,2014,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000034,Defunciones registradas de menores de un año,2015,5,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000034,Defunciones registradas de menores de un año,2016,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000034,Defunciones registradas de menores de un año,2017,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000034,Defunciones registradas de menores de un año,2018,1,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000034,Defunciones registradas de menores de un año,2019,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000034,Defunciones registradas de menores de un año,2020,2,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000034,Defunciones registradas de menores de un año,2021,1,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000035,Defunciones registradas de menores de un año. Hombres,1994,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000035,Defunciones registradas de menores de un año. Hombres,1995,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000035,Defunciones registradas de menores de un año. Hombres,1996,1,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000035,Defunciones registradas de menores de un año. Hombres,1997,1,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000035,Defunciones registradas de menores de un año. Hombres,1998,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000035,Defunciones registradas de menores de un año. Hombres,1999,1,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000035,Defunciones registradas de menores de un año. Hombres,2000,2,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000035,Defunciones registradas de menores de un año. Hombres,2001,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000035,Defunciones registradas de menores de un año. Hombres,2002,2,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000035,Defunciones registradas de menores de un año. Hombres,2003,2,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000035,Defunciones registradas de menores de un año. Hombres,2004,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000035,Defunciones registradas de menores de un año. Hombres,2005,2,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000035,Defunciones registradas de menores de un año. Hombres,2006,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000035,Defunciones registradas de menores de un año. Hombres,2007,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000035,Defunciones registradas de menores de un año. Hombres,2008,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000035,Defunciones registradas de menores de un año. Hombres,2009,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000035,Defunciones registradas de menores de un año. Hombres,2010,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000035,Defunciones registradas de menores de un año. Hombres,2011,1,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000035,Defunciones registradas de menores de un año. Hombres,2012,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000035,Defunciones registradas de menores de un año. Hombres,2013,1,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000035,Defunciones registradas de menores de un año. Hombres,2014,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000035,Defunciones registradas de menores de un año. Hombres,2015,4,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000035,Defunciones registradas de menores de un año. Hombres,2016,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000035,Defunciones registradas de menores de un año. Hombres,2017,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000035,Defunciones registradas de menores de un año. Hombres,2018,1,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000035,Defunciones registradas de menores de un año. Hombres,2019,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000035,Defunciones registradas de menores de un año. Hombres,2020,1,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000035,Defunciones registradas de menores de un año. Hombres,2021,1,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000036,Defunciones registradas de menores de un año. Mujeres,1994,1,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000036,Defunciones registradas de menores de un año. Mujeres,1995,1,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000036,Defunciones registradas de menores de un año. Mujeres,1996,1,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000036,Defunciones registradas de menores de un año. Mujeres,1997,1,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000036,Defunciones registradas de menores de un año. Mujeres,1998,1,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000036,Defunciones registradas de menores de un año. Mujeres,1999,3,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000036,Defunciones registradas de menores de un año. Mujeres,2000,1,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000036,Defunciones registradas de menores de un año. Mujeres,2001,2,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000036,Defunciones registradas de menores de un año. Mujeres,2002,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000036,Defunciones registradas de menores de un año. Mujeres,2003,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000036,Defunciones registradas de menores de un año. Mujeres,2004,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000036,Defunciones registradas de menores de un año. Mujeres,2005,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000036,Defunciones registradas de menores de un año. Mujeres,2006,2,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000036,Defunciones registradas de menores de un año. Mujeres,2007,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000036,Defunciones registradas de menores de un año. Mujeres,2008,1,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000036,Defunciones registradas de menores de un año. Mujeres,2009,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000036,Defunciones registradas de menores de un año. Mujeres,2010,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000036,Defunciones registradas de menores de un año. Mujeres,2011,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000036,Defunciones registradas de menores de un año. Mujeres,2012,1,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000036,Defunciones registradas de menores de un año. Mujeres,2013,1,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000036,Defunciones registradas de menores de un año. Mujeres,2014,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000036,Defunciones registradas de menores de un año. Mujeres,2015,1,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000036,Defunciones registradas de menores de un año. Mujeres,2016,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000036,Defunciones registradas de menores de un año. Mujeres,2017,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000036,Defunciones registradas de menores de un año. Mujeres,2018,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000036,Defunciones registradas de menores de un año. Mujeres,2019,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000036,Defunciones registradas de menores de un año. Mujeres,2020,1,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000036,Defunciones registradas de menores de un año. Mujeres,2021,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,1994,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,1995,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,1996,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,1997,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,1998,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,1999,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2000,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2001,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2002,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2003,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2004,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2005,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2006,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2007,0,Defunciones registradas
31,Yucatán,010,Cantamayec,1002000037,Defunciones registradas de menores de un año. Sexo no especificado,2008,0,Defunciones registradas
